SALARY,LEVEL,AIP,GLOBAL_BUSINESS,SECTOR,MEMBER_FIRM,GENDER,EDUCATION,HIRE_SOURCE,TOTAL_YOE,AIP_PERCENT
138800.0,Senior consultant,20000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,11.0,14.0
165500.0,Manager,44000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,12.0,27.0
139900.0,Manager,,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,5.0,
121700.0,Senior consultant,29100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.9,24.0
85800.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,3.0,14.0
86600.0,Analyst,,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.75,
133000.0,Senior consultant,16500.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,13.0,12.0
132200.0,Manager,52200.0,Consulting,GPS,Deloitte US,Male,MBA,Campus hire,15.0,39.0
190300.0,Senior manager,,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,8.5,
142300.0,Manager,34600.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,9.0,24.0
168000.0,Manager,44000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,10.0,26.0
120800.0,Manager,20800.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,6.75,17.0
171000.0,Senior manager,31500.0,Consulting,GPS,Deloitte US,Male,Doctorate,Experienced hire,15.0,18.0
94800.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,13.0
148100.0,Manager,45400.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,10.0,31.0
157000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,8.0,25.0
139900.0,Manager,34600.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,5.0,25.0
103000.0,Senior consultant,15000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,15.0
167500.0,Manager,26000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,16.0
92400.0,Senior consultant,4900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,6.0,5.0
135000.0,Senior consultant,10000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,6.0,7.0
92150.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,
162600.0,Manager,34600.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,16.0,21.0
120300.0,Senior consultant,23800.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,6.0,20.0
,Manager,34600.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,9.0,
166000.0,Manager,36000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,10.0,22.0
152000.0,Senior consultant,30000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,20.0
93000.0,Consultant,18000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,4.0,19.0
181500.0,Manager,24500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,17.0,13.0
225000.0,Senior manager,82000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,15.0,36.0
200000.0,Senior manager,52000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,20.0,26.0
92600.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
82400.0,Consultant,,Advisory,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,3.0,
104000.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,17.0
122800.0,Manager,12900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,8.0,11.0
204000.0,Senior manager,67900.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,11.0,33.0
164800.0,Manager,22600.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,5.0,14.0
113000.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,9.0,11.0
175100.0,Manager,42500.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,8.0,24.0
119000.0,Senior consultant,9700.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,10.0,8.0
150300.0,Senior consultant,7500.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,12.0,5.0
93000.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.8,
115200.0,Senior consultant,12800.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,4.0,11.0
108950.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,11.0
109400.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.5,6.0
149000.0,Manager,40000.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,10.0,27.0
83400.0,Consultant,2900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,3.0
113000.0,Senior consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.0,11.0
85400.0,Partner/principal,7100.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.8,8.0
148800.0,Manager,34000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,7.8,23.0
131000.0,Senior consultant,9700.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,4.0,7.0
172000.0,Manager,45000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,9.0,26.0
93400.0,Consultant,11800.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,2.5,13.0
114500.0,Senior consultant,20800.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,6.5,18.0
135000.0,Manager,26000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,6.0,19.0
147600.0,Senior consultant,36800.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,12.0,25.0
117009.0,Manager,4500.0,Services,GPS,Deloitte US,Female,Bachelors,Experienced hire,7.5,4.0
145500.0,Manager,28600.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,7.0,20.0
,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.8,
106300.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,6.5,12.0
201200.0,Senior manager,52200.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,12.0,26.0
218400.0,Senior manager,104500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,10.0,48.0
122400.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,2.5,12.0
89800.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,14.0
167800.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,5.0,19.0
167800.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,9.0,19.0
84200.0,Analyst,2000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.75,2.0
70500.0,Analyst,,Advisory,Commercial,Deloitte US,Prefer not to say,MBA,Campus hire,0.0,
139400.0,Manager,9300.0,Consulting,GPS,Deloitte US,Female,MBA,Campus hire,12.0,7.0
,Consultant,2900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,5.5,
138000.0,Manager,20800.0,Consulting,GPS,Deloitte US,Female,MBA,Campus hire,7.0,15.0
85000.0,Senior consultant,,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,
140300.0,Manager,73100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,9.0,52.0
168000.0,Manager,36000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,21.0
90065.0,Senior consultant,5000.0,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,6.0
78900.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.83,6.0
87200.0,Analyst,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.0,3.0
130400.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,7.0,12.0
88000.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,6.0
96500.0,Consultant,12600.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.5,13.0
,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,
100300.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,12.0
199100.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,22.0,13.0
100000.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,5.0,18.0
146000.0,Senior consultant,17500.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,7.0,12.0
84600.0,Analyst,4000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,0.8,5.0
97200.0,Consultant,8700.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.5,9.0
120700.0,Senior consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,8.0,10.0
145000.0,Manager,25000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,23.0,17.0
104585.0,Senior consultant,5000.0,Advisory,GPS,Deloitte US,Male,Bachelors,Experienced hire,5.0,5.0
84400.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.5,8.0
,Manager,31000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,10.0,
,Senior consultant,,Advisory,GPS,Deloitte US,Male,MBA,Experienced hire,5.0,
78700.0,Consultant,11000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Campus hire,5.0,14.0
113000.0,Senior consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,6.0,
174600.0,Manager,36000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,19.0,21.0
89497.0,Manager,1700.0,Services,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,10.0,2.0
157200.0,Manager,52200.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,10.0,33.0
172000.0,Manager,36000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,3.0,21.0
96300.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,3.75,13.0
125000.0,Senior consultant,14900.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,3.5,12.0
138300.0,Manager,34700.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,8.0,25.0
148600.0,Manager,34500.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,9.0,23.0
73900.0,Analyst,2000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,0.5,3.0
92700.0,Consultant,8700.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,9.0
180000.0,Senior manager,52000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,9.0,29.0
160300.0,Senior manager,31500.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,19.0,20.0
110300.0,Senior consultant,20800.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,6.0,19.0
92000.0,Consultant,5.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,3.0,0.0
94800.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,13.0
95000.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,2.0,5.0
93700.0,Consultant,13600.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,15.0
95500.0,Consultant,12700.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,1.85,13.0
100700.0,Consultant,15.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,0.0
107600.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,5.0,12.0
138000.0,Manager,18500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,10.5,13.0
86700.0,Consultant,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.8,
155500.0,Senior manager,34500.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,9.5,22.0
60000.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,1.5,
175000.0,Manager,26000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,3.0,15.0
,Senior consultant,,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,4.0,
106200.0,Consultant,4600.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,5.0,4.0
86500.0,Consultant,7900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,4.0,9.0
80600.0,Analyst,2000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.0,2.0
202500.0,Manager,30000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,10.0,15.0
131000.0,Senior consultant,28200.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,5.0,22.0
204400.0,Senior manager,38600.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Experienced hire,13.0,19.0
165700.0,Senior manager,57100.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,13.0,34.0
172900.0,Manager,42700.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,10.0,25.0
84100.0,Analyst,4000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.5,5.0
164500.0,Manager,19400.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,9.0,12.0
190000.0,Senior manager,35000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,8.0,18.0
159600.0,Manager,22500.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,9.0,14.0
80400.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.0,9.0
97000.0,Senior consultant,12000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,3.5,12.0
138000.0,Manager,40000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,7.0,29.0
152000.0,Senior manager,52200.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,11.0,34.0
131615.0,Manager,11700.0,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,8.0,9.0
172300.0,Manager,36000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,21.0
,Senior manager,,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,
92600.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.0,5.0
97600.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,3.0,13.0
91850.0,Senior consultant,,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,1.75,
151000.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,10.0,17.0
133200.0,Manager,20800.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.5,16.0
108000.0,Senior consultant,6900.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,4.0,6.0
114000.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,11.0
107000.0,Consultant,17000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,4.0,16.0
99900.0,Consultant,5700.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,3.0,6.0
83400.0,Analyst,2000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.5,2.0
130000.0,Manager,42000.0,Advisory,GPS,Deloitte US,Male,MBA,Experienced hire,9.0,32.0
245000.0,Senior manager,42500.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,16.0,17.0
231000.0,Senior manager,,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,17.0,
77000.0,Analyst,2000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,0.9,3.0
131000.0,Manager,18500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,10.0,14.0
85500.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,14.0
74700.0,Analyst,,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,2.0,
222000.0,Senior manager,83600.0,Consulting,GPS,Deloitte US,Female,Doctorate,Experienced hire,22.0,38.0
92400.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,2.0,3.0
88100.0,Consultant,18000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,20.0
,Senior consultant,17200.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,5.0,
204000.0,Senior manager,78100.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Campus hire,6.5,38.0
72300.0,Analyst,2000.0,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,3.0
131700.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.5,5.0
83600.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,4.0
108000.0,Senior consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,11.0
109700.0,Consultant,11000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,9.0,10.0
177700.0,Manager,25900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,15.0
85500.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,4.0
114300.0,Senior consultant,25800.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,4.3,23.0
78900.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,
202500.0,Manager,30500.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,10.0,15.0
170000.0,Manager,26800.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Experienced hire,16.0,16.0
107000.0,Senior consultant,12300.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Campus hire,4.0,11.0
160900.0,Manager,34100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,21.0
90100.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,2.0,6.0
125200.0,Senior consultant,42500.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,9.0,34.0
148500.0,Manager,18500.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,9.0,12.0
,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,
78900.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.5,
128900.0,Manager,22200.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,20.0,17.0
82500.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,3.0,8.0
82500.0,Analyst,2500.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,0.3,3.0
107500.0,Senior consultant,16300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,4.0,15.0
93000.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,3.0
135000.0,Manager,27000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,11.0,20.0
123400.0,Senior consultant,18000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,5.0,15.0
89800.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,6.0
103300.0,Senior consultant,13300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,5.0,13.0
91000.0,Consultant,13800.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.5,15.0
89000.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,1.75,8.0
86000.0,Analyst,2000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.5,2.0
135000.0,Manager,30000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,5.0,22.0
184800.0,Manager,34800.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,11.0,19.0
119000.0,Senior consultant,22000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,7.0,18.0
84600.0,Analyst,4000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.5,5.0
150000.0,Manager,12900.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,9.0
